customer_id,recency,frequency,monetary_value,age,income,region,avg_transaction_value,transaction_frequency_per_month,Entertainment_spending,Gas Station_spending,Grocery_spending,Healthcare_spending,Online_spending,Restaurant_spending,Retail_spending,Entertainment_pct,Gas Station_pct,Grocery_pct,Healthcare_pct,Online_pct,Restaurant_pct,Retail_pct,cluster,segment
1102,1,54,5288.08,38,40161,Urban_Mid_Income,97.9274074074074,2.25,121.79,279.26,818.61,380.83000000000004,1154.07,1115.23,1418.29,2.3031043403276805,5.280933722636571,15.480287741486515,7.20166865856795,21.82398904706434,21.0895069666117,26.820509523305248,3,New_Customers
1103,32,58,6306.45,58,74684,Rural,108.73189655172413,2.4166666666666665,459.2,234.70999999999998,2299.7200000000003,167.45,815.6,1254.47,1075.3,7.281434087323296,3.721745197377288,36.46615766397895,2.655218070388253,12.932791031404356,19.891856749835487,17.050797199692376,2,VIP_Champions
1104,43,49,4747.33,28,37884,Urban_Mid_Income,96.88428571428571,2.0416666666666665,1027.02,456.99,1438.77,0.0,816.94,432.65,574.96,21.63363406377901,9.626253072779857,30.30693042194244,0.0,17.208409779813074,9.113543823580834,12.111228838104788,3,New_Customers
1105,9,42,3949.7599999999998,26,79832,Urban_Mid_Income,94.04190476190476,1.75,362.78,418.68,1359.05,92.67,803.76,726.87,185.95,9.18486186502471,10.600137729887384,34.4084197520862,2.3462185044154578,20.349590861216882,18.402890302195576,4.707880985173782,1,New_Customers
1106,0,63,5428.33,43,47409,Rural,86.16396825396825,2.625,883.38,575.36,1559.73,0.0,677.28,713.5600000000001,1019.02,16.27351321677201,10.599208227944874,28.733146289927102,0.0,12.476765414040782,13.145110927301767,18.77225592401346,3,New_Customers
1107,45,42,3482.49,35,29767,Rural,82.91642857142857,1.75,0.0,400.24,717.21,115.57,823.09,483.89,942.49,0.0,11.492926038552875,20.594746862158974,3.3186024941923744,23.63510017257767,13.894942986196659,27.063681446321457,4,New_Customers
1108,43,56,6677.76,63,83098,Urban_High_Income,119.24571428571429,2.3333333333333335,1549.93,601.57,778.5600000000001,0.0,1218.81,974.44,1554.45,23.2103280141844,9.008559756565077,11.658999424956875,0.0,18.251779039677977,14.592318382212003,23.278015382403684,2,VIP_Champions
1109,14,55,5849.47,39,47462,Rural,106.354,2.2916666666666665,520.11,273.97,1446.3999999999999,0.0,943.24,1502.35,1163.4,8.891574792246136,4.683672195942539,24.727026551123434,0.0,16.125221601273278,25.68352346451901,19.88898139489561,3,New_Customers
1110,2,42,4597.07,67,57950,Rural,109.45404761904761,1.75,585.33,362.3,1004.28,92.86,367.01,919.7,1265.5900000000001,12.732675378012518,7.881106878946809,21.846088921856747,2.0199822930692815,7.983563443671731,20.006221354036377,27.530361730406543,1,New_Customers
1111,6,49,5087.4,36,69452,Suburban,103.82448979591835,2.0416666666666665,333.11,251.63,1578.06,255.07,811.4,1093.07,765.06,6.5477454102291945,4.94614144749774,31.018988088217952,5.013759484215907,15.949207846837284,21.48582773125762,15.038329991744309,3,New_Customers
1112,6,49,6351.45,44,122268,Urban_High_Income,129.62142857142857,2.0416666666666665,1236.36,531.91,1146.86,223.11,612.18,1363.55,1237.48,19.465791276007838,8.374623117555831,18.056664226279036,3.512741185083721,9.638429020145004,21.46832613025372,19.483425044674835,0,Potential_Loyalists
1113,9,39,2650.64,30,35549,Rural,67.9651282051282,1.625,89.83,302.68,792.99,0.0,599.9599999999999,727.6,137.57999999999998,3.3889928470105337,11.419128965080134,29.91692572359883,0.0,22.634533546615152,27.449974345818372,5.19044457187698,4,New_Customers
1114,22,42,4969.71,69,106632,Suburban,118.32642857142858,1.75,420.92,479.01,1765.58,243.27,539.19,1025.64,496.1,8.469709500151918,9.638590581744204,35.526821484553416,4.8950542385773,10.849526431119722,20.637823937412843,9.982473826440575,0,Potential_Loyalists
1115,19,50,5314.79,36,41070,Rural,106.2958,2.0833333333333335,563.22,293.84999999999997,879.44,441.04,835.71,773.0699999999999,1528.46,10.597220210017706,5.528910831848482,16.54703196175202,8.29835233377048,15.724233695028403,14.545635857672645,28.758615109910266,3,New_Customers
1116,3,48,5046.13,31,72250,Suburban,105.12770833333333,2.0,810.26,328.55,869.68,0.0,985.49,1052.32,999.83,16.057057586705064,6.510930158358981,17.234593639085798,0.0,19.529619728385914,20.85400098689491,19.81379790056935,3,New_Customers
1117,3,44,5642.61,57,105727,Suburban,128.24113636363634,1.8333333333333333,300.76,490.02,743.32,313.65,166.29,1670.61,1957.96,5.330157498037256,8.68427908361556,13.173336452457288,5.558597882894618,2.947040465316582,29.607043548995943,34.69954506868276,0,Potential_Loyalists
1118,5,54,4861.49,39,56260,Suburban,90.02759259259258,2.25,439.63,660.29,1003.0699999999999,0.0,1062.82,1145.25,550.4300000000001,9.043112296847264,13.582049947649793,20.63297466414618,0.0,21.86202172584948,23.55759242536753,11.322248940139753,3,New_Customers
1119,57,44,5632.25,56,110466,Urban_High_Income,128.0056818181818,1.8333333333333333,1265.6100000000001,222.70999999999998,2017.27,90.72,499.90000000000003,619.61,916.43,22.4707710062586,3.9541923742731586,35.81641439921878,1.6107239557903146,8.875671356917751,11.001109680855786,16.271117226685604,0,Potential_Loyalists
1120,6,57,6844.71,38,83787,Suburban,120.08263157894737,2.375,1016.46,235.5,1666.86,131.76,620.81,1615.03,1558.29,14.85030045100523,3.4406132619205194,24.352529179468522,1.924990247943302,9.069924072751073,23.595302065390644,22.766340721520706,2,VIP_Champions
1121,6,40,3230.27,31,45544,Suburban,80.75675,1.6666666666666667,438.65000000000003,384.99,1186.3,0.0,229.39,513.03,477.90999999999997,13.579360239236971,11.91819878833658,36.72448433103116,0.0,7.10126398102945,15.881954140056406,14.79473852030945,4,New_Customers
1122,56,61,7648.91,63,87532,Suburban,125.39196721311475,2.5416666666666665,566.94,724.24,1976.3400000000001,179.65,219.45999999999998,1546.6100000000001,2435.67,7.412036486244446,9.468538654527245,25.83819132399257,2.3487006645391304,2.8691669793473835,20.220005203355772,31.84336068799345,2,VIP_Champions
1123,29,42,4599.81,27,59364,Rural,109.51928571428573,1.75,269.21000000000004,313.29,1929.7,209.6,359.65999999999997,416.36,1101.99,5.852633043538756,6.810933495079145,41.95173278896303,4.556709951063197,7.819018611638306,9.051678221491759,23.95729388822582,1,New_Customers
1124,12,68,6826.26,32,44898,Rural,100.38617647058824,2.8333333333333335,656.54,318.15,1252.05,155.49,1214.01,1163.7,2066.32,9.617858095062303,4.660678028671629,18.34166879081664,2.277821237397931,17.784409032178676,17.04740223782862,30.2701625780442,2,VIP_Champions
1125,3,45,4586.0,47,91593,Urban_Mid_Income,101.91111111111111,1.875,91.05,481.48,1238.33,244.86,1096.94,994.1999999999999,439.14,1.9853903183602268,10.498909725250764,27.00239860444832,5.339293501962495,23.919319668556476,21.679023113824684,9.575665067597035,1,New_Customers
1126,5,46,5287.73,43,60228,Suburban,114.95065217391303,1.9166666666666667,1121.24,410.96,1515.07,245.55,574.68,734.99,685.24,21.20456226017592,7.771955073349056,28.65255979408934,4.643769632715741,10.868179729297827,13.899915464670096,12.959058045702033,0,Potential_Loyalists
1127,41,41,4227.57,32,70146,Urban_High_Income,103.11146341463414,1.7083333333333333,73.78,473.89,812.66,348.4,458.57,1286.19,774.08,1.7452106056197767,11.209512793401407,19.22286325241214,8.241140891812552,10.847129674966942,30.423860515615353,18.310282266171818,1,New_Customers
1128,1,50,4240.75,18,20000,Suburban,84.815,2.0833333333333335,503.84000000000003,158.20000000000002,1131.55,117.05,614.8399999999999,709.25,1006.02,11.880917290573603,3.7304722042091614,26.68278016860225,2.7601249778930614,14.498378824500383,16.72463597241054,23.722690561811,4,New_Customers
1129,12,54,6175.85,65,74308,Rural,114.3675925925926,2.25,788.8,418.57,1575.76,336.65999999999997,893.39,384.07,1778.6,12.772330934203389,6.77752859930212,25.514868398681962,5.451233433454504,14.465862998615576,6.218901041961835,28.79927459378061,0,Potential_Loyalists
1130,9,42,4623.3,38,71136,Urban_Mid_Income,110.07857142857144,1.75,0.0,495.40999999999997,1791.83,148.7,798.31,1005.56,383.49,0.0,10.715506240131509,38.75651590855018,3.216317349079662,17.267103584020074,21.749832370817384,8.294724547401207,1,New_Customers
1131,0,51,5025.69,25,53692,Suburban,98.54294117647058,2.125,754.13,277.17,868.75,379.23,1173.22,1176.55,396.64,15.005501732100464,5.515063603206723,17.286183588721148,7.545829527885722,23.34445618412596,23.410715742514952,7.892249621445015,3,New_Customers
1132,45,51,6073.29,64,92377,Suburban,119.08411764705882,2.125,581.71,384.89,1695.75,0.0,728.03,705.46,1977.45,9.578169328321223,6.337421726938776,27.921439615101534,0.0,11.987407154935791,11.615779915004882,32.5597822596978,0,Potential_Loyalists
1133,19,54,6232.31,37,63521,Suburban,115.41314814814815,2.25,242.57,726.39,1327.05,275.38,1076.38,887.06,1697.48,3.892136302590853,11.655228960048522,21.29306789938241,4.4185863668527405,17.27096373575769,14.233245778852464,27.236770956515322,2,VIP_Champions
1134,3,41,4443.0,33,91336,Suburban,108.36585365853658,1.7083333333333333,466.82,496.22999999999996,852.54,0.0,849.99,1071.46,705.96,10.506864731037586,11.168804861580012,19.188386225523292,0.0,19.13099257258609,24.115687598469503,15.889264010803512,1,New_Customers
1135,26,41,4779.59,54,68282,Suburban,116.57536585365854,1.7083333333333333,917.95,419.15000000000003,690.21,406.86,640.8,1305.6699999999998,398.95,19.205622239564484,8.769580654407596,14.44077839312577,8.512445628181496,13.407007714050787,27.317615109245768,8.346950261424096,1,New_Customers
1136,7,47,3907.69,28,60186,Urban_High_Income,83.14234042553191,1.9583333333333333,673.62,714.24,517.58,0.0,637.71,1015.06,349.48,17.238317266722795,18.277806069570513,13.245165302262974,0.0,16.31936003111813,25.97596022202375,8.943391108301837,4,New_Customers
1137,6,56,7702.69,55,98358,Urban_Mid_Income,137.5480357142857,2.3333333333333335,0.0,313.63,2788.27,0.0,780.52,1879.8200000000002,1940.45,0.0,4.0716944340224,36.19865267847986,0.0,10.13308337736557,24.404720948136305,25.191848561995876,2,VIP_Champions
1138,15,47,3922.31,20,33112,Urban_Mid_Income,83.45340425531914,1.9583333333333333,0.0,123.04,1338.84,0.0,579.27,929.07,952.0899999999999,0.0,3.136926963957464,34.13396697354366,0.0,14.768592997493826,23.686807009134927,24.27370605587014,4,New_Customers
1139,1,38,3509.9,26,35215,Suburban,92.36578947368422,1.5833333333333333,320.28,262.40999999999997,791.25,0.0,463.49,662.48,1009.99,9.125046297615317,7.476281375537765,22.543377304196703,0.0,13.205219521923702,18.874611812302348,28.775463688424175,4,New_Customers
1140,18,53,4617.36,39,42531,Rural,87.11999999999999,2.2083333333333335,704.5999999999999,630.73,1255.29,133.52,641.51,562.94,688.77,15.25980213801826,13.659970199421315,27.18631425749779,2.89169568757905,13.89343694232202,12.19181523641215,14.916965538749416,3,New_Customers
1141,0,48,4706.88,19,71331,Urban_High_Income,98.06,2.0,517.68,328.36,1060.95,0.0,592.95,1359.4,847.54,10.998368345910665,6.9761710517370314,22.54040893330614,0.0,12.597516826432798,28.88112720103338,18.006407641579983,3,New_Customers
1142,12,62,5883.4,42,60034,Urban_High_Income,94.89354838709677,2.5833333333333335,684.49,294.98,1909.52,0.0,931.51,1634.1499999999999,428.75,11.634259101879866,5.013767549376212,32.45606282081789,0.0,15.832851752388075,27.7756059421423,7.2874528333956565,3,New_Customers
1143,51,49,5018.64,32,47010,Rural,102.42122448979592,2.0416666666666665,621.6600000000001,302.83,1819.8,321.33,698.9,764.41,489.71000000000004,12.387021185022236,6.034104857092758,36.26081966429152,6.402730620247715,13.926083560486505,15.231417276393602,9.757822836465655,1,New_Customers
1144,36,44,4463.18,18,71766,Urban_High_Income,101.43590909090909,1.8333333333333333,947.18,240.15,1634.01,119.12,629.11,622.69,270.91999999999996,21.222088286826878,5.38069268996545,36.610891785677474,2.6689490452995397,14.095555187108744,13.951711559919161,6.0701114452027465,1,New_Customers
1145,33,48,5152.03,42,66554,Suburban,107.33395833333333,2.0,799.77,217.84,899.13,0.0,736.04,685.92,1813.33,15.52339563240121,4.228236248624329,17.45195583100254,0.0,14.286407493745184,13.313587071503855,35.19641772272289,1,New_Customers
1146,0,44,3611.46,42,43871,Rural,82.07863636363636,1.8333333333333333,196.43,352.28999999999996,1488.52,201.32999999999998,631.8,511.86,229.23000000000002,5.439074501725064,9.754780615042115,41.21657169122737,5.574753700719376,17.49430978053197,14.173215264740577,6.347294446013524,4,New_Customers
1147,5,46,4321.57,29,41804,Rural,93.94717391304347,1.9166666666666667,554.0,563.21,1017.92,378.39,581.8100000000001,317.24,909.0,12.819415166247452,13.032532158451676,23.554402682358493,8.755845676455548,13.462931295802221,7.34085066306921,21.034022357615406,4,New_Customers
1148,3,59,6238.93,48,60807,Suburban,105.74457627118645,2.4583333333333335,1744.79,365.48,1903.28,0.0,635.35,1088.3799999999999,501.65,27.966173686834118,5.858055788412436,30.506513136066598,0.0,10.183637258311922,17.444978546000673,8.040641584374244,2,VIP_Champions
1149,0,43,3504.34,30,55701,Urban_Mid_Income,81.49627906976744,1.7916666666666667,1112.1,199.23000000000002,617.51,0.0,491.32,731.8199999999999,352.36,31.73493439563513,5.685236021618908,17.62129245449928,0.0,14.020329077657992,20.883247630081556,10.054960420507143,4,New_Customers
1150,8,46,4469.2300000000005,21,68665,Urban_High_Income,97.1571739130435,1.9166666666666667,290.68,291.33,1101.67,0.0,664.8000000000001,1125.3799999999999,995.37,6.504028658180492,6.518572550528838,24.650107512927285,0.0,14.875045589508709,25.180623955356964,22.271621733497717,4,New_Customers
1151,8,49,5854.75,51,89308,Suburban,119.48469387755102,2.0416666666666665,687.3900000000001,610.55,1435.41,152.12,255.66,1790.0,923.62,11.740723344293096,10.428284726077116,24.517016098040052,2.5982322046201802,4.366710790383877,30.57346598915411,15.775566847431573,0,Potential_Loyalists
1152,8,57,6175.12,39,52950,Suburban,108.33543859649123,2.375,1347.85,329.84000000000003,843.17,553.3199999999999,922.48,1232.98,945.48,21.827106193887726,5.341434660379069,13.654309551879152,8.960473642617469,14.938657062534816,19.966899428675067,15.311119460026687,3,New_Customers
1153,4,54,4939.77,43,50743,Rural,91.47722222222222,2.25,399.29,442.55,1240.19,145.02,1008.65,849.91,854.16,8.08316986418396,8.958919139959958,25.106229642270794,2.935764215742838,20.418966874975958,17.20545693422973,17.291493328636758,3,New_Customers
1154,11,45,5327.96,33,77564,Urban_High_Income,118.39911111111111,1.875,331.74,337.04,920.49,134.04,942.16,1756.41,906.0799999999999,6.226398096081803,6.325873317367248,17.276593668120633,2.5157846530379357,17.683315940810367,32.96590064489974,17.00613367968228,0,Potential_Loyalists
1155,46,46,4910.38,33,43568,Rural,106.74739130434783,1.9166666666666667,726.05,397.76,1521.94,0.0,99.83,945.63,1219.17,14.786024706845497,8.100391415735645,30.994342596703312,0.0,2.0330402127737566,19.257776383905114,24.828424684036673,1,New_Customers
1156,16,64,7699.13,45,93918,Suburban,120.29890625,2.6666666666666665,698.9,364.59999999999997,1847.8799999999999,259.75,1210.4,1477.78,1839.82,9.077649033072568,4.7355999963632245,24.001153377069876,3.373757814194591,15.721256817328713,19.194116737865187,23.89646622410584,2,VIP_Champions
1157,2,53,4924.95,40,50389,Suburban,92.92358490566038,2.2083333333333335,405.28999999999996,413.35,737.41,73.73,1566.51,1172.24,556.42,8.229322125097717,8.392978608919888,14.972943887755205,1.4970710362541753,31.80763256479761,23.802069056538645,11.297982720636757,3,New_Customers
1158,11,59,6732.43,51,82769,Suburban,114.10898305084746,2.4583333333333335,1124.31,580.31,1717.3799999999999,0.0,826.04,1010.05,1474.3400000000001,16.699913701293585,8.619621741332622,25.50906582021647,0.0,12.269566857731903,15.002755320144434,21.899076559280974,2,VIP_Champions
1159,19,57,3808.23,18,20000,Rural,66.81105263157895,2.375,200.76999999999998,382.19,1121.7,254.78000000000003,430.77,730.77,687.25,5.27200300402024,10.035895941159016,29.454628528213895,6.690247175196877,11.311554186590621,19.189229642117205,18.046441522702146,4,New_Customers
1160,13,54,4182.52,40,31310,Suburban,77.45407407407409,2.25,271.40999999999997,301.88,1210.25,104.31,668.29,619.23,1007.15,6.489150081768885,7.217658253875654,28.93590466991192,2.493951015177453,15.978166272964625,14.805189216070696,24.079980490230774,4,New_Customers
1161,3,55,4563.93,18,25956,Rural,82.98054545454546,2.2916666666666665,297.44,228.1,1576.03,90.72,418.56,628.35,1324.73,6.517190228596846,4.997885594213759,34.53230001336568,1.98776054847467,9.171043377089482,13.767739645437157,29.026080592822417,4,New_Customers
1162,56,47,4462.65,45,46108,Rural,94.94999999999999,1.9583333333333333,264.61,389.40999999999997,1142.26,396.86,767.83,601.5699999999999,900.11,5.92943654555029,8.725981199511502,25.5960023752703,8.892922366755181,17.20569616707562,13.480107111245559,20.169854234591554,1,New_Customers
1163,6,53,6163.5,41,61794,Urban_Mid_Income,116.29245283018868,2.2083333333333335,425.23,398.76000000000005,1710.67,119.18,746.3,900.5,1862.8600000000001,6.899164435791352,6.469700657094184,27.754847083637546,1.9336415997404075,12.108379978908088,14.61020524052892,30.224061004299507,0,Potential_Loyalists
1164,20,53,5923.1,57,78923,Urban_High_Income,111.75660377358491,2.2083333333333335,497.1,406.86,2037.93,0.0,803.36,1348.36,829.49,8.39256470429336,6.8690381725785485,34.40647633840388,0.0,13.563167935709341,22.764430787931992,14.004322061082878,0,Potential_Loyalists
1165,5,61,7029.73,65,86762,Urban_Mid_Income,115.24147540983606,2.5416666666666665,870.5899999999999,422.40000000000003,2202.49,485.25,820.89,1198.23,1029.88,12.384401676878056,6.008765628267373,31.331075304456924,6.902825570825621,11.677404395332394,17.045178122061586,14.650349302178038,2,VIP_Champions
1166,11,49,4247.74,41,40760,Suburban,86.68857142857142,2.0416666666666665,74.06,680.81,484.64,0.0,868.84,911.29,1228.1,1.7435153752348311,16.027581725811842,11.409361213256933,0.0,20.45417092383244,21.45352587493585,28.911844886928108,4,New_Customers
1167,31,39,3835.77,51,68199,Suburban,98.35307692307693,1.625,438.63,541.6,482.32,284.35,792.4399999999999,727.28,569.15,11.435252895767995,14.119720421193138,12.574268008770078,7.413113924974647,20.659215750683693,18.960469475489926,14.837959523120519,1,New_Customers
1168,45,41,3966.61,27,42314,Rural,96.74658536585366,1.7083333333333333,788.41,371.57,944.3,96.46,255.97,387.31,1122.59,19.87616629817401,9.367444745008962,23.806222441833203,2.4317994458744367,6.453117397475426,9.764257136446487,28.30099253518748,1,New_Customers
1169,16,50,4387.89,41,42504,Urban_Mid_Income,87.7578,2.0833333333333335,650.52,320.25,1136.08,0.0,848.47,762.5,670.07,14.8253488578793,7.298496543896954,25.891259808244964,0.0,19.336628766901633,17.377372723564175,15.27089329951298,4,New_Customers
1170,12,60,7482.02,65,127362,Urban_High_Income,124.70033333333335,2.5,1430.99,1219.9,1207.78,122.98,769.1899999999999,1149.2,1581.98,19.12571738648119,16.304420463992344,16.142432123945134,1.6436737672446744,10.28051248192333,15.35948848038364,21.14375529602968,2,VIP_Champions
1171,39,52,5406.32,55,68511,Suburban,103.9676923076923,2.1666666666666665,1165.35,109.87,1346.77,0.0,1121.35,1087.92,575.06,21.55532783852972,2.0322511431065866,24.911030053714914,0.0,20.74146554402995,20.123115168913422,10.63681025170541,0,Potential_Loyalists
1172,9,47,6809.65,45,123803,Urban_High_Income,144.88617021276596,1.9583333333333333,1215.25,352.61,1706.94,113.7,654.25,1230.1,1536.8,17.845997958779083,5.178092853524043,25.066486530144722,1.6696893379248563,9.607689088279132,18.064070840645257,22.567973390702896,0,Potential_Loyalists
1173,12,41,4772.44,50,61691,Rural,116.40097560975609,1.7083333333333333,509.42999999999995,180.62,703.1700000000001,233.73000000000002,855.67,910.49,1379.33,10.674413926628725,3.784646847315001,14.733972559110228,4.897494782543102,17.92940298882752,19.07808165215278,28.90198724342265,1,New_Customers
1174,11,51,7760.71,68,138604,Urban_High_Income,152.17078431372548,2.125,855.11,104.99,2000.67,313.6,1096.79,1257.01,2132.54,11.018450631449959,1.3528401396264,25.779471208175543,4.040867394864645,14.13259869264539,16.197100523019156,27.478671410218908,0,Potential_Loyalists
1175,41,52,5185.59,39,51353,Suburban,99.72288461538461,2.1666666666666665,169.99,398.02,1179.08,0.0,920.61,780.08,1737.81,3.2781226437107445,7.675500762690455,22.737624841146328,0.0,17.753235408121352,15.043225553890686,33.51229079044043,3,New_Customers
1176,5,57,4524.2,18,21646,Rural,79.3719298245614,2.375,538.85,213.14,1765.5,211.12,488.26,678.55,628.78,11.910392997657045,4.711109146368419,39.02347376331727,4.666460368683967,10.792184253569692,14.998231731576853,13.898147738826754,3,New_Customers
1177,10,46,5430.75,36,79922,Urban_High_Income,118.05978260869566,1.9166666666666667,794.14,209.26,758.54,131.39,1199.3500000000001,658.37,1679.7,14.623026285503842,3.8532431063849377,13.967499884914606,2.4193711734106707,22.084426644570275,12.12300326842517,30.929429636790502,0,Potential_Loyalists
1178,9,48,5041.7300000000005,43,83886,Suburban,105.03604166666668,2.0,385.05,449.93,1136.7,246.18,792.05,1740.41,291.40999999999997,7.637259432774068,8.924119300319534,22.545832482104363,4.882847752656331,15.709885297308663,34.52009528475345,5.779960450083602,0,Potential_Loyalists
1179,36,56,6591.76,72,108248,Suburban,117.71000000000001,2.3333333333333335,314.85,401.09000000000003,1984.05,321.53,1075.47,724.47,1770.3,4.776417830746265,6.08471789021445,30.098941709042805,4.877756471716203,16.315369491607704,10.990539704115442,26.856256902557128,2,VIP_Champions
1180,33,43,4939.54,40,71405,Rural,114.87302325581395,1.7916666666666667,714.85,383.45,1305.76,169.04,1435.76,631.3199999999999,299.36,14.471995367989734,7.762868607198242,26.434850208723894,3.422181012806861,29.066674224725386,12.78094721370816,6.06048336484774,1,New_Customers
1181,21,62,4715.39,21,30651,Urban_Mid_Income,76.05467741935485,2.5833333333333335,875.48,765.49,672.39,105.86,730.75,518.84,1046.58,18.566438831146524,16.233864007006844,14.259478007121363,2.2449892797838564,15.497127491045278,11.003119572294127,22.194982811602006,3,New_Customers
1182,3,54,6490.04,70,110936,Urban_Mid_Income,120.18592592592593,2.25,610.0,644.78,1088.19,613.9399999999999,714.6,1206.43,1612.1,9.399017571540389,9.934915655373462,16.767076936351703,9.459725980117224,11.010717961676662,18.588945522677825,24.839600372262723,2,VIP_Champions
1183,9,53,4823.09,26,40948,Urban_Mid_Income,91.00169811320755,2.2083333333333335,693.43,560.29,1098.83,329.18,706.58,964.1899999999999,470.59,14.377297541617512,11.61682655724857,22.782697399385043,6.825085163245969,14.649944330294481,19.99112602087044,9.757022987337994,3,New_Customers
1184,24,51,5290.16,35,53763,Suburban,103.72862745098038,2.125,680.24,314.33,1640.6799999999998,0.0,645.9599999999999,871.51,1137.44,12.858590288384471,5.9417862597728615,31.013806765768898,0.0,12.210594764619595,16.474170913545148,21.501051007909027,3,New_Customers
1185,34,48,4234.98,27,52801,Suburban,88.22874999999999,2.0,526.61,272.61,1522.82,353.75,600.8199999999999,684.05,274.32,12.434769467624406,6.437102418429368,35.958139117540114,8.353050073436002,14.187079986210088,16.152378523629395,6.477480413130642,4,New_Customers
1186,19,58,5707.4800000000005,31,50637,Rural,98.4048275862069,2.4166666666666665,577.02,436.87,1195.93,255.46,736.84,1236.27,1269.09,10.109890880038124,7.65434132051273,20.953730893494154,4.475880774001836,12.910075900397372,21.660522682514873,22.235557549040905,3,New_Customers
1187,17,54,6572.31,42,104128,Urban_High_Income,121.70944444444446,2.25,846.48,472.87,2038.98,380.48,1021.78,722.72,1089.0,12.879489859729684,7.194882773332359,31.023795286588733,5.789136544076588,15.54674079585412,10.996438086456664,16.56951665396185,2,VIP_Champions
1188,26,58,4308.01,29,22703,Rural,74.27603448275862,2.4166666666666665,688.14,544.4,644.34,193.63,695.8100000000001,832.6700000000001,709.02,15.973500525764795,12.636925169625881,14.956789793895558,4.494650662370793,16.151540966710847,19.328413815195418,16.458179066436706,3,New_Customers
1189,10,45,5144.31,47,88977,Suburban,114.31800000000001,1.875,517.3299999999999,809.59,781.4,0.0,985.34,1245.16,805.49,10.05635352457375,15.737581910887952,15.189597827502618,0.0,19.153977890134925,24.204606643067777,15.65788220383297,0,Potential_Loyalists
1190,18,52,5137.61,35,46550,Rural,98.8001923076923,2.1666666666666665,260.76,288.75,949.78,172.9,869.44,1398.9,1197.08,5.075511765198214,5.620317618503544,18.486806121912718,3.36537806489788,16.923043983486487,27.228614083202114,23.300328362799043,3,New_Customers
1191,5,51,6087.4,32,95670,Urban_High_Income,119.36078431372549,2.125,836.6700000000001,555.9300000000001,2282.05,567.04,784.45,560.6,500.65999999999997,13.744291487334495,9.132470348588889,37.48809015343168,9.314978480139303,12.88645398692381,9.209186187863455,8.224529355718369,0,Potential_Loyalists
1192,7,45,3623.08,42,29007,Urban_Mid_Income,80.51288888888888,1.875,408.88,263.01,408.63,146.9,961.37,886.15,548.14,11.285425659935745,7.259293198052486,11.278525453481567,4.054561312474469,26.53460591540899,24.458471797476182,15.12911666317056,4,New_Customers
1193,6,51,4311.95,35,42854,Suburban,84.54803921568627,2.125,326.67,541.37,1207.43,395.3,659.81,880.58,300.78999999999996,7.575922726376697,12.55510847760294,28.001948074537037,9.167546005867413,15.301893574832729,20.421850902723822,6.975730238059345,4,New_Customers
1194,37,48,4589.07,18,20000,Urban_Mid_Income,95.60562499999999,2.0,374.64,100.08,1139.3,0.0,566.98,1187.78,1220.29,8.163745595512816,2.180834025194647,24.826380944287187,0.0,12.355008749049373,25.882804141144067,26.591226544811914,4,New_Customers
1195,17,45,5728.45,66,123948,Urban_High_Income,127.29888888888888,1.875,1449.77,583.01,1756.95,0.0,744.21,742.39,452.12,25.308242194659986,10.177447651633512,30.670600249631224,0.0,12.991472387818693,12.959701140797247,7.892536375459329,0,Potential_Loyalists
1196,3,53,5316.28,43,52559,Urban_Mid_Income,100.30716981132075,2.2083333333333335,330.14,653.73,1463.9,0.0,811.11,890.86,1166.54,6.209981415576305,12.29675637852032,27.536171909681208,0.0,15.25709706787453,16.757206166718085,21.942787061629563,3,New_Customers
1197,17,47,4402.89,41,59983,Urban_Mid_Income,93.67851063829788,1.9583333333333333,78.93,550.67,1358.45,0.0,839.9,985.9300000000001,589.01,1.792686167494532,12.507012439556744,30.853598431939023,0.0,19.07610682983222,22.392792007068085,13.37780412410939,1,New_Customers
1198,2,45,4769.67,35,72305,Suburban,105.99266666666666,1.875,733.75,359.23,1282.03,126.69,408.33,1116.19,743.45,15.383663859344567,7.531548304180373,26.87879874288997,2.6561586021674457,8.560969626829529,23.401828638039948,15.58703222654817,1,New_Customers
1199,12,55,5903.67,47,71332,Urban_Mid_Income,107.33945454545454,2.2916666666666665,509.79,302.03,1879.72,166.2,572.9,1247.3,1225.73,8.635137126567034,5.115970235463703,31.839855547481484,2.8151980039534727,9.704133191726502,21.1275359225702,20.762169972237608,0,Potential_Loyalists
1200,9,55,5511.83,59,76510,Rural,100.2150909090909,2.2916666666666665,219.34,568.78,1198.71,0.0,1184.19,1385.43,955.38,3.9794405850688426,10.319258757980561,21.747949410631314,0.0,21.48451603188052,25.135572033244856,17.333263181193907,3,New_Customers
1201,29,43,4783.14,23,62303,Suburban,111.23581395348837,1.7916666666666667,972.3800000000001,320.33,1232.13,227.94,575.64,1019.12,435.6,20.329323415162428,6.697065107858018,25.759856495941996,4.765488779337422,12.034772137131673,21.306505768177388,9.106988296391073,1,New_Customers
1202,13,45,4563.52,62,66084,Rural,101.41155555555557,1.875,331.87,515.65,1127.25,0.0,1063.27,728.6,796.88,7.272237220391278,11.299391697636912,24.701327045789217,0.0,23.299339106654514,15.965745740130426,17.46195918939766,1,New_Customers
